"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","axeImpact","xpath","learnMore"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H1290-015-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted ESSENTIALS Palm Beach (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(26) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(2) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H1290-021-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted DUAL Palm Beach (HMO D-SNP)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(26) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H5299-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted GIVEBACK North Carolina (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(33) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(2) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H5299-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted GIVEBACK North Carolina (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(34) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(2) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H6852-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted GIVEBACK Pennsylvania (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(47) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7028-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted CHOICE GIVEBACK Upstate (PPO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(49) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7605-006-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted RESTORE PLUS Tennessee - D (HMO C-SNP)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(52) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7605-006-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted RESTORE PLUS Tennessee - D (HMO C-SNP)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(53) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(1) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H6813-001-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted CHOICE GIVEBACK Austin (PPO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(55) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(1) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted PRIME Greater Houston (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(56) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(2) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-006-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted GIVEBACK Greater Houston (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(56) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-009-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted BEWELL El Paso - D (HMO C-SNP)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(57) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-002-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted PRIME Greater Houston (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(58) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(2) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-006-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted GIVEBACK Greater Houston (HMO)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(58) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/all-plan-documents-2023","<a href=""https://devoted.com/plan-documents/benefit-and-coverage-details/H7993-005-000-2023"" target=""undefined"" rel=""noopener noreferrer"">Devoted BEWELL San Antonio - D (HMO C-SNP)</a>","Element's background color could not be determined because it partially overlaps other elements","serious",".pageSection-module--wrapper--c1860.undefined:nth-child(59) > .gridTwoCol-module--wrapper--ea3c9 > .gridTwoCol-module--split--93623.gridTwoCol-module--content--12f90.gridTwoCol-module--noBorder--dd2c3 > .row > .right > div > p:nth-child(3) > .secondary-button > a[target=""undefined""][rel=""noopener noreferrer""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
